book_id,isbn,title,author,publisher,publication_year,genre,pages,copies_total,copies_available,location,status
BK000902,978-7204731491,Principles of Literature,Anthony Lewis,Pearson,2010,History,377,5,8,"Floor 2, Section B",Reserved
BK000903,978-1824128153,Principles of Science,Joseph Williams,Cengage,2007,Mathematics,275,2,4,"Floor 1, Section C",Available
BK000904,978-6311246995,Principles of Business,Jason Thomas,Cengage,2020,Art,387,1,2,"Floor 3, Section A",Available
BK000905,978-2007335262,Principles of History,Michael Thomas,Pearson,2009,Art,523,3,4,"Floor 3, Section B",Reserved
BK000906,978-3387446957,Advanced Literature,Sharon Thomas,Oxford,2005,Science,403,4,8,"Floor 3, Section A",Checked Out
BK000907,978-5037545948,Principles of Business,Joshua Sanchez,Oxford,2010,Computer Science,241,2,3,"Floor 1, Section A",Available
BK000908,978-9461031328,Principles of Mathematics,Betty Nguyen,Wiley,2005,Computer Science,237,7,8,"Floor 2, Section B",Reserved
BK000909,978-6297060570,Principles of Literature,Edward Garcia,Oxford,2022,Art,262,5,3,"Floor 3, Section C",Reserved
BK000910,978-8103751780,Principles of Art,Sandra Moore,McGraw-Hill,2008,Business,356,1,5,"Floor 3, Section C",Available
BK000911,978-9149231205,Principles of Mathematics,Elizabeth Sanchez,Pearson,2016,Art,226,3,6,"Floor 1, Section B",Available
BK000912,978-4602492470,Modern Science,Jeffrey Brown,Oxford,2020,Art,584,7,3,"Floor 1, Section C",Available
BK000913,978-6054570556,Introduction to Science,Kimberly Taylor,Pearson,2022,Business,324,3,7,"Floor 2, Section C",Available
BK000914,978-8233114529,Introduction to Science,Lisa Clark,McGraw-Hill,2014,History,284,8,6,"Floor 1, Section A",Checked Out
BK000915,978-2813171993,Introduction to Literature,Jason Thomas,Cambridge,2017,Mathematics,567,6,5,"Floor 3, Section B",Available
BK000916,978-6815431623,Advanced Computer Science,Karen Jones,Cambridge,2017,Computer Science,597,1,7,"Floor 3, Section C",Reserved
BK000917,978-2985188844,Introduction to Science,Laura Perez,McGraw-Hill,2013,Art,484,4,7,"Floor 1, Section A",Available
BK000918,978-3548650252,Modern Mathematics,Linda Moore,Cengage,2019,Art,489,2,4,"Floor 1, Section C",Checked Out
BK000919,978-5911508431,Modern Literature,Laura Thompson,McGraw-Hill,2011,Science,527,3,4,"Floor 2, Section B",Available
BK000920,978-6299022053,Principles of History,Lisa Clark,Pearson,2018,Business,591,7,5,"Floor 2, Section B",Checked Out
BK000921,978-1048627375,Modern Mathematics,John Hill,Wiley,2014,Computer Science,320,1,2,"Floor 1, Section B",Checked Out
BK000922,978-7881506887,Advanced Computer Science,Karen Miller,McGraw-Hill,2018,Literature,551,5,3,"Floor 1, Section A",Available
BK000923,978-5183048296,Introduction to Business,James Johnson,Cengage,2017,Business,367,3,3,"Floor 1, Section A",Available
BK000924,978-1984148560,Advanced Computer Science,Christopher Hernandez,Wiley,2014,Business,236,5,1,"Floor 2, Section A",Reserved
BK000925,978-3499781009,Advanced Mathematics,Laura Hill,Cengage,2012,Science,500,3,5,"Floor 1, Section B",Available
BK000926,978-6122882890,Principles of Science,Sarah Davis,Cengage,2006,Literature,382,3,8,"Floor 3, Section A",Available
BK000927,978-8053467631,Advanced Literature,Linda Davis,Oxford,2007,Business,312,3,2,"Floor 3, Section A",Available
BK000928,978-4081495906,Modern Science,Andrew King,Wiley,2008,Business,261,7,3,"Floor 1, Section B",Available
BK000929,978-6870581068,Advanced Art,Steven Clark,Cengage,2015,Computer Science,400,1,3,"Floor 2, Section A",Available
BK000930,978-9483431677,Modern History,Karen Ramirez,Pearson,2016,Literature,367,4,2,"Floor 3, Section A",Available
BK000931,978-7511303904,Advanced Business,Nancy Moore,McGraw-Hill,2023,Literature,339,4,4,"Floor 2, Section A",Reserved
BK000932,978-3788860414,Introduction to Art,Donna Jones,Cengage,2024,Mathematics,235,1,7,"Floor 1, Section B",Available
BK000933,978-3332178887,Advanced Science,Mark Williams,Cengage,2013,Mathematics,548,1,1,"Floor 3, Section C",Available
BK000934,978-4898010721,Modern Art,Dorothy Hill,Wiley,2014,Literature,320,5,0,"Floor 2, Section A",Reserved
BK000935,978-5051504931,Modern History,Joseph Miller,Wiley,2020,Literature,538,3,3,"Floor 3, Section B",Available
BK000936,978-4233693089,Advanced Mathematics,Kenneth Jones,McGraw-Hill,2017,Literature,514,5,7,"Floor 2, Section C",Available
BK000937,978-9222872124,Modern Business,Steven Thompson,Oxford,2011,Computer Science,385,7,2,"Floor 1, Section C",Available
BK000938,978-9069392355,Modern Literature,Michael Ramirez,Cengage,2020,Mathematics,409,4,3,"Floor 1, Section B",Available
BK000939,978-3080852725,Introduction to Computer Science,Nancy King,Oxford,2022,Mathematics,225,3,6,"Floor 3, Section A",Available
BK000940,978-6772235658,Principles of Computer Science,Jennifer White,Cengage,2015,Art,308,6,3,"Floor 1, Section C",Available
BK000941,978-9022147376,Modern Business,Anthony Flores,Oxford,2012,Art,340,2,7,"Floor 1, Section A",Available
BK000942,978-7587520733,Advanced Art,James Smith,Cambridge,2018,Science,430,3,6,"Floor 2, Section A",Checked Out
BK000943,978-2318343924,Modern Business,Barbara Lewis,McGraw-Hill,2009,Computer Science,321,8,1,"Floor 2, Section B",Available
BK000944,978-1861167293,Advanced Literature,Sharon Allen,Wiley,2023,History,237,7,6,"Floor 3, Section A",Available
BK000945,978-9879354976,Principles of Business,Mark Nguyen,McGraw-Hill,2006,Business,485,6,1,"Floor 3, Section A",Reserved
BK000946,978-9536449682,Modern Business,Sarah Flores,Oxford,2020,Computer Science,587,2,6,"Floor 1, Section B",Available
BK000947,978-4060811429,Principles of History,Ryan Harris,Cambridge,2007,History,426,5,3,"Floor 3, Section B",Reserved
BK000948,978-3822356785,Principles of Mathematics,Carol Wilson,Cengage,2009,Literature,345,3,6,"Floor 3, Section A",Available
BK000949,978-7089391826,Introduction to Computer Science,Kenneth Jones,Wiley,2008,Literature,406,3,5,"Floor 2, Section C",Available
BK000950,978-1667466386,Introduction to Science,Mary Jones,Cambridge,2006,Science,533,5,5,"Floor 3, Section B",Reserved
BK000951,978-6963387132,Advanced Science,Jason Sanchez,Oxford,2020,Computer Science,338,7,3,"Floor 3, Section B",Reserved
BK000952,978-6613304996,Modern History,Jason Torres,Wiley,2008,Mathematics,558,6,1,"Floor 3, Section B",Available
BK000953,978-5642021539,Principles of Mathematics,Matthew Sanchez,Pearson,2011,Computer Science,508,1,0,"Floor 1, Section B",Checked Out
BK000954,978-4838070175,Introduction to Science,John Flores,Cengage,2023,Computer Science,365,6,8,"Floor 3, Section C",Checked Out
BK000955,978-8097631278,Principles of Art,Richard King,Oxford,2010,Computer Science,345,8,7,"Floor 1, Section A",Available
BK000956,978-8401896615,Advanced Science,James Johnson,McGraw-Hill,2011,Literature,541,7,4,"Floor 2, Section B",Reserved
BK000957,978-3182512474,Introduction to Mathematics,Ryan Martinez,Oxford,2023,Business,437,7,5,"Floor 3, Section A",Available
BK000958,978-5786038994,Modern Computer Science,Patricia Hill,Cengage,2012,History,384,8,4,"Floor 2, Section B",Available
BK000959,978-4072253247,Advanced Computer Science,Andrew Williams,Pearson,2016,Literature,261,4,3,"Floor 1, Section A",Reserved
BK000960,978-7364787317,Introduction to Computer Science,Sarah Johnson,Cengage,2015,Science,444,2,5,"Floor 3, Section A",Available
BK000961,978-1585415572,Principles of Computer Science,Paul Ramirez,Cambridge,2018,Business,428,5,2,"Floor 2, Section B",Available
BK000962,978-6646645048,Principles of Computer Science,Helen Lee,McGraw-Hill,2016,Art,424,2,4,"Floor 1, Section B",Checked Out
BK000963,978-1817259925,Advanced Business,Jeffrey Perez,Wiley,2015,Mathematics,461,1,0,"Floor 2, Section C",Checked Out
BK000964,978-7057543671,Modern Literature,Brian Smith,Wiley,2005,History,555,8,1,"Floor 3, Section C",Reserved
BK000965,978-7136572760,Principles of Computer Science,Donna Hernandez,Wiley,2009,Business,216,3,3,"Floor 2, Section B",Available
BK000966,978-3536221879,Advanced Mathematics,Jeffrey Allen,Cengage,2018,Literature,505,3,6,"Floor 2, Section A",Available
BK000967,978-3743548923,Advanced Literature,Helen Rodriguez,McGraw-Hill,2020,Art,542,2,2,"Floor 2, Section A",Available
BK000968,978-6966185035,Modern Art,David Martinez,Pearson,2015,Mathematics,314,3,8,"Floor 1, Section C",Available
BK000969,978-7334339980,Introduction to Art,Jessica Rodriguez,Cambridge,2023,Computer Science,331,1,2,"Floor 3, Section B",Available
BK000970,978-8915346616,Advanced Science,Sharon Harris,Oxford,2023,Science,514,6,5,"Floor 3, Section C",Available
BK000971,978-1875778746,Principles of Art,Helen Anderson,Pearson,2017,Art,372,8,1,"Floor 2, Section C",Reserved
BK000972,978-1912615798,Advanced Mathematics,Donna Anderson,Pearson,2007,Literature,472,5,1,"Floor 3, Section C",Available
BK000973,978-2700249409,Principles of Business,Carol Perez,Cambridge,2008,Business,313,2,3,"Floor 1, Section A",Reserved
BK000974,978-6712268581,Modern Literature,Ronald Lewis,Cambridge,2008,Computer Science,396,3,0,"Floor 1, Section B",Checked Out
BK000975,978-5112433054,Introduction to Art,Nancy Torres,Cengage,2022,Literature,444,8,3,"Floor 3, Section B",Reserved
BK000976,978-8621685364,Principles of Science,Thomas Scott,Oxford,2022,Science,497,6,8,"Floor 3, Section C",Reserved
BK000977,978-1241537074,Modern Science,John Ramirez,Cengage,2013,Business,389,5,6,"Floor 2, Section A",Reserved
BK000978,978-9303342042,Principles of Art,Steven Moore,Wiley,2008,History,409,7,0,"Floor 3, Section C",Available
BK000979,978-7829441574,Modern History,Kevin Gonzalez,Oxford,2012,Science,499,4,5,"Floor 3, Section A",Checked Out
BK000980,978-8673168039,Modern Business,Thomas Wright,McGraw-Hill,2005,Literature,306,8,8,"Floor 2, Section A",Reserved
BK000981,978-1294498461,Introduction to History,Karen Robinson,Cambridge,2018,History,479,4,4,"Floor 3, Section B",Available
BK000982,978-1974390016,Modern Literature,Mark Ramirez,Cambridge,2023,Computer Science,419,8,2,"Floor 1, Section B",Available
BK000983,978-7937377953,Modern Mathematics,Lisa Thomas,Cambridge,2020,Science,325,2,1,"Floor 1, Section B",Available
BK000984,978-1574859648,Introduction to Science,Karen Jackson,Cengage,2017,Literature,387,4,3,"Floor 2, Section A",Checked Out
BK000985,978-2190600291,Introduction to Art,Linda Hernandez,Cengage,2022,History,223,8,6,"Floor 3, Section A",Checked Out
BK000986,978-7208502807,Introduction to Art,Laura Jackson,Cengage,2023,Mathematics,539,5,6,"Floor 1, Section B",Available
BK000987,978-9561017356,Introduction to Mathematics,Jacob Wilson,Oxford,2022,Computer Science,257,5,3,"Floor 3, Section B",Checked Out
BK000988,978-2435175170,Principles of History,Karen Perez,Wiley,2023,Science,371,3,5,"Floor 3, Section C",Reserved
BK000989,978-5863899915,Principles of Science,Ruth Gonzalez,Cengage,2024,Mathematics,556,3,3,"Floor 2, Section B",Reserved
BK000990,978-8979827339,Principles of Science,Timothy Lewis,Wiley,2006,Mathematics,564,3,5,"Floor 3, Section B",Available
BK000991,978-8827392075,Introduction to Art,Matthew Walker,Wiley,2024,Art,498,6,5,"Floor 3, Section B",Checked Out
BK000992,978-1457584846,Introduction to Mathematics,Edward King,McGraw-Hill,2008,Business,379,2,1,"Floor 2, Section A",Checked Out
BK000993,978-4296650496,Modern Computer Science,Richard Wright,Wiley,2018,Art,442,6,7,"Floor 2, Section C",Available
BK000994,978-6050028006,Modern History,Michelle Taylor,McGraw-Hill,2015,Computer Science,458,2,2,"Floor 1, Section C",Available
BK000995,978-3455271096,Principles of Literature,Lisa Brown,Pearson,2010,Literature,584,2,7,"Floor 2, Section B",Available
BK000996,978-3670446709,Advanced Literature,Donald Thomas,Pearson,2021,Literature,356,8,8,"Floor 3, Section B",Available
BK000997,978-2107933548,Principles of Art,Lisa Perez,Wiley,2009,Mathematics,266,8,2,"Floor 3, Section B",Available
BK000998,978-6083548166,Modern History,Sharon Davis,Pearson,2012,Computer Science,597,7,1,"Floor 3, Section B",Checked Out
BK000999,978-5041038537,Modern History,Donna Davis,Wiley,2015,Science,514,3,5,"Floor 2, Section A",Available
BK001000,978-7151384501,Advanced Literature,Edward Garcia,Cambridge,2018,History,256,5,5,"Floor 1, Section B",Available
